ID,Day,Month,Hour,Minutes,lat,lon,Area,ImageNumber,SplitParentID,MergeParentID, MergeChldArea,MinT,CoreArea,AvgT
72,4,6,10,30,22.5,87.1,20818,4,0,0,10026,180,6784,193
72,4,6,11,30,22.4,86.6,17329,5,0,0,0,183,17329,196
72,4,6,12,0,22.3,86.6,15483,6,0,0,0,193,15483,201
72,4,6,12,30,22.3,86.2,5523,7,0,0,0,199,5523,204
72,4,6,13,30,22.3,86.2,0,7,0,0,0,199,5523,204
73,4,6,9,30,6.2,92.9,11158,1,3,0,0,182,11158,200
73,4,6,10,0,6.3,93.3,6976,2,3,0,0,192,6976,201
73,4,6,10,30,6.2,93.2,6039,3,3,0,0,197,6039,203
73,4,6,11,30,6.2,93.2,0,3,3,0,0,197,6039,203
74,4,6,9,30,14.4,75.8,3775,1,0,0,0,196,3775,202
74,4,6,10,0,14.3,75.7,3965,2,0,0,0,197,3965,203
74,4,6,10,30,14.3,75.7,4730,3,0,0,0,201,4730,205
74,4,6,11,30,14.3,75.7,0,3,0,0,0,201,4730,205
75,4,6,9,30,16.3,63.2,3971,1,0,0,0,190,3971,199
75,4,6,10,0,16.3,63.2,4886,2,0,0,0,194,4886,200
75,4,6,10,30,16.4,63.1,5867,3,0,0,0,196,5867,202
75,4,6,11,30,16.4,63,4564,4,0,0,0,197,4564,205
75,4,6,12,0,16.4,63,0,4,0,0,0,197,4564,205
76,4,6,9,30,22.3,86.6,3681,1,0,0,0,180,3681,195
76,4,6,10,0,22.3,86.4,6411,2,0,0,0,180,6411,189
76,4,6,10,30,22.3,86.4,0,2,0,72,0,180,6411,189
77,4,6,9,30,24.8,86.5,4011,1,0,0,0,182,4011,200
77,4,6,10,0,24.8,86.6,4909,2,0,0,0,180,4909,199
77,4,6,10,30,24.8,86.6,3664,3,0,0,0,188,3664,200
77,4,6,11,30,24.8,86.6,0,3,0,0,0,188,3664,200
78,4,6,10,0,5.2,69.6,4695,1,0,0,0,189,4695,200
78,4,6,10,30,5.1,69.7,7839,2,0,0,0,186,7839,200
78,4,6,11,30,5,69.7,5943,3,0,0,0,196,5943,203
78,4,6,12,0,4.9,69.7,3140,4,0,0,0,201,3140,205
78,4,6,12,30,4.9,69.7,0,4,0,0,0,201,3140,205
79,4,6,10,0,8.1,90.7,4409,1,0,0,0,181,4409,198
79,4,6,10,30,8.1,90.7,4705,2,0,0,0,184,4705,199
79,4,6,11,30,8.1,90.7,0,2,0,0,0,184,4705,199
80,4,6,10,0,8.8,67.9,4090,1,0,0,0,195,4090,203
80,4,6,10,30,8.8,67.9,0,1,0,0,0,195,4090,203
81,4,6,10,0,13.4,67.5,4751,1,25,0,0,196,4751,203
81,4,6,10,30,13.3,67.5,4051,2,25,0,0,196,4051,204
81,4,6,11,30,13.3,67.5,0,2,25,0,0,196,4051,204
82,4,6,10,0,15.3,98.2,3680,1,0,0,0,191,3680,202
82,4,6,10,30,15.3,98.2,0,1,0,0,0,191,3680,202
83,4,6,10,0,18.7,83.6,3987,1,0,0,0,181,3987,193
83,4,6,10,30,18.3,82.8,12267,2,0,0,0,180,12267,192
83,4,6,11,30,18.2,82.2,25741,3,0,0,0,180,25741,189
83,4,6,12,0,18.1,82.1,30556,4,0,0,0,180,30556,188
83,4,6,12,30,18.1,81.9,36699,5,0,0,0,180,36699,188
83,4,6,13,30,17.9,81.4,38851,6,0,0,0,180,38851,190
83,4,6,15,0,17.8,80.7,19997,7,0,0,0,191,19997,200
83,4,6,15,30,17.8,80.5,8645,8,0,0,0,198,8645,204
83,4,6,23,0,17.8,80.5,0,8,0,0,0,198,8645,204
84,4,6,10,0,22.3,87.3,3615,1,0,0,0,182,3615,192
84,4,6,10,30,22.3,87.3,0,1,0,76,0,182,3615,192
85,4,6,10,30,7.3,81.1,4421,1,0,0,0,181,4421,196
85,4,6,11,30,7.3,80.5,3653,2,0,0,0,187,3653,200
85,4,6,12,0,7.3,80.5,0,2,0,0,0,187,3653,200
86,4,6,10,30,8,70.7,3687,1,0,0,0,181,3687,199
86,4,6,11,30,7.8,70.9,7062,2,0,0,0,195,7062,203
86,4,6,12,0,7.6,71,5149,3,0,0,0,195,5149,204
86,4,6,12,30,7.6,71,0,3,0,0,0,195,5149,204
87,4,6,10,30,9,99,4098,1,0,0,0,186,4098,199
87,4,6,11,30,8.9,98.6,4754,2,0,0,0,199,4754,204
87,4,6,12,0,8.9,98.6,0,2,0,0,0,199,4754,204
88,4,6,10,30,12.6,91.8,3139,1,0,0,0,189,3139,199
88,4,6,11,30,12.6,91.8,0,1,0,0,0,189,3139,199
89,4,6,10,30,15.2,99.7,3352,1,0,0,0,185,3352,196
89,4,6,11,30,15.2,99.7,0,1,0,0,0,185,3352,196
90,4,6,10,30,18.5,89.2,3717,1,32,0,0,198,3717,203
90,4,6,11,30,18.5,89.2,0,1,32,0,0,198,3717,203
91,4,6,11,30,1.7,98.9,3647,1,0,0,0,184,3647,200
91,4,6,12,0,1.6,98.7,3749,2,0,0,0,195,3749,203
91,4,6,12,30,1.6,98.7,0,2,0,0,0,195,3749,203
92,4,6,11,30,3,61.6,2834,1,0,0,0,194,2834,201
92,4,6,12,0,3.1,61.5,3280,2,0,0,0,197,3280,203
92,4,6,12,30,3.1,61.5,0,2,0,0,0,197,3280,203
93,4,6,11,30,8.1,92.8,4588,1,0,0,0,189,4588,199
93,4,6,12,0,8,92.8,4046,2,0,0,0,180,4046,198
93,4,6,12,30,8,92.8,0,2,0,104,0,180,4046,198
94,4,6,11,30,8.3,69.6,3281,1,0,0,0,194,3281,203
94,4,6,12,0,8.3,69.6,0,1,0,0,0,194,3281,203
95,4,6,11,30,9.1,68.7,5852,1,0,0,0,181,5852,197
95,4,6,12,0,9.2,68.7,7605,2,0,0,0,189,7605,200
95,4,6,12,30,9.2,68.7,6643,3,0,0,0,190,6643,201
95,4,6,13,30,9.3,69.6,34878,4,0,0,12233,180,6643,198
95,4,6,15,0,9.1,69.9,46512,5,0,0,0,180,46512,196
95,4,6,15,30,9.1,69.9,47358,6,0,0,0,180,47358,197
95,4,6,23,0,9.1,69.9,0,6,0,0,0,180,47358,197
96,4,6,11,30,9.8,78.1,6508,1,0,0,0,181,6508,194
96,4,6,12,0,9.8,78.1,8998,2,0,0,0,181,8998,194
96,4,6,12,30,9.7,78,11904,3,0,0,0,180,11904,192
96,4,6,13,30,9.5,77.7,12608,4,0,0,0,181,12608,196
96,4,6,15,0,9.5,77.7,0,4,0,0,0,181,12608,196
97,4,6,11,30,11.8,79.2,4796,1,0,0,0,188,4796,197
97,4,6,12,0,11.8,79,5045,2,0,0,0,195,5045,201
97,4,6,12,30,11.9,78.7,3865,3,0,0,0,198,3865,203
97,4,6,13,30,11.9,78.7,0,3,0,0,0,198,3865,203
98,4,6,11,30,12.3,88,10008,1,0,0,0,180,10008,199
98,4,6,12,0,12.3,87.7,11211,2,0,0,0,180,11211,198
98,4,6,12,30,12.3,87.3,13219,3,0,0,0,180,13219,198
98,4,6,13,30,12.7,86.6,15715,4,0,0,6436,182,15715,199
98,4,6,15,0,12.7,86.6,0,4,0,0,0,182,15715,199
99,4,6,11,30,13.9,64.4,5220,1,0,0,0,190,5220,201
99,4,6,12,0,13.9,64.3,4966,2,0,0,0,196,4966,202
99,4,6,12,30,13.9,64.2,4905,3,0,0,0,195,4905,204
99,4,6,13,30,13.9,64.2,0,3,0,0,0,195,4905,204
100,4,6,11,30,16.7,73.2,11500,1,0,0,0,180,11500,193
100,4,6,12,0,16.7,73.1,13791,2,0,0,0,180,13791,195
100,4,6,12,30,16.7,73,14449,3,0,0,0,180,14449,195
100,4,6,13,30,16.9,72.7,13751,4,0,0,0,180,13751,193
100,4,6,15,0,16.9,72.7,0,4,0,101,0,180,13751,193
101,4,6,11,30,18.3,72.9,4176,1,0,0,0,187,4176,198
101,4,6,12,0,18.4,72.8,6830,2,0,0,0,186,6830,198
101,4,6,12,30,18.5,73.1,15204,3,0,0,0,180,15204,196
101,4,6,13,30,18.7,73.1,25385,4,0,0,0,180,25385,193
101,4,6,15,0,18.3,72.7,49958,5,0,0,13751,180,25385,196
101,4,6,15,30,18.3,72.6,45069,6,0,0,0,180,45069,199
101,4,6,23,0,18.3,72.6,0,6,0,0,0,180,45069,199
102,4,6,11,30,23.6,95.7,3572,1,0,0,0,192,3572,202
102,4,6,12,0,23.6,95.7,0,1,0,0,0,192,3572,202
103,4,6,11,30,23.7,87.4,3780,1,0,0,0,187,3780,199
103,4,6,12,0,23.3,86.9,6518,2,0,0,0,180,6518,196
103,4,6,12,30,23.3,86.7,6994,3,0,0,0,180,6994,192
103,4,6,13,30,23.3,86.7,6172,4,0,0,0,183,6172,198
103,4,6,15,0,23.3,86.7,0,4,0,0,0,183,6172,198
104,4,6,12,0,7.8,91.2,6173,1,3,0,0,182,6173,198
104,4,6,12,30,7.8,92.2,14370,2,3,0,4046,180,14370,197
104,4,6,13,30,7.8,92.2,0,2,3,3,0,180,14370,197
105,4,6,12,0,9,91.5,5303,1,0,0,0,182,5303,197
105,4,6,12,30,9,91.5,0,1,0,11,0,182,5303,197
106,4,6,12,0,10.1,68.5,4092,1,0,0,0,186,4092,201
106,4,6,12,30,10.1,68.5,5737,2,0,0,0,180,5737,200
106,4,6,13,30,10.1,68.5,0,2,0,95,0,180,5737,200
107,4,6,12,0,13.1,85.5,5616,1,55,0,0,180,5616,191
107,4,6,12,30,13,85.3,6436,2,55,0,0,180,6436,191
107,4,6,13,30,13,85.3,0,2,55,98,0,180,6436,191
108,4,6,12,0,14.3,85.5,3710,1,55,0,0,181,3710,194
108,4,6,12,30,14.3,85.5,0,1,55,55,0,181,3710,194
109,4,6,12,30,5.4,60.3,4197,1,0,0,0,195,4197,203
109,4,6,13,30,5.5,60.4,3799,2,0,0,0,198,3799,203
109,4,6,15,0,5.7,61,6693,3,0,0,0,189,6693,202
109,4,6,15,30,5.7,60.9,6752,4,0,0,0,193,6752,201
109,4,6,23,0,5.7,60.9,0,4,0,0,0,193,6752,201
110,4,6,12,30,6.4,61.1,3440,1,0,0,0,194,3440,201
110,4,6,13,30,6.4,61.1,0,1,0,0,0,194,3440,201
111,4,6,12,30,8.8,93.5,4383,1,0,0,0,190,4383,201
111,4,6,13,30,8.6,93.6,3597,2,0,0,0,194,3597,203
111,4,6,15,0,8.8,94.1,4449,3,0,0,0,189,4449,202
111,4,6,15,30,8.8,94.1,0,3,0,0,0,189,4449,202
112,4,6,12,30,8.8,69.8,6496,1,0,0,0,180,6496,197
112,4,6,13,30,8.8,69.8,0,1,0,95,0,180,6496,197
113,4,6,12,30,10.2,92.5,3057,1,0,0,0,187,3057,198
113,4,6,13,30,10.4,92.7,3677,2,0,0,0,193,3677,202
113,4,6,15,0,10.4,92.7,0,2,0,0,0,193,3677,202
114,4,6,12,30,13.4,76.7,3802,1,0,0,0,194,3802,203
114,4,6,13,30,13.4,76.7,0,1,0,0,0,194,3802,203
115,4,6,12,30,22,80.9,4015,1,0,0,0,193,4015,201
115,4,6,13,30,22,80.9,0,1,0,0,0,193,4015,201
116,4,6,13,30,3.9,90.5,6248,1,0,0,0,186,6248,201
116,4,6,15,0,4.1,90.9,10838,2,0,0,0,185,10838,200
116,4,6,15,30,4.1,90.9,0,2,0,120,0,185,10838,200
117,4,6,13,30,9.7,92.2,6622,1,0,0,0,180,6622,194
117,4,6,15,0,9.7,92.2,0,1,0,11,0,180,6622,194
118,4,6,13,30,14.8,63.7,9698,1,0,0,0,189,9698,201
118,4,6,15,0,15.3,63.4,8324,2,0,0,0,184,8324,197
118,4,6,15,30,15.4,63.3,11046,3,0,0,0,186,11046,197
118,4,6,23,0,15.4,63.3,0,3,0,0,0,186,11046,197
119,4,6,13,30,21.7,96.7,7401,1,0,0,0,180,7401,198
119,4,6,15,0,21.9,96.9,7687,2,0,0,0,180,7687,194
119,4,6,15,30,21.9,96.9,7686,3,0,0,0,181,7686,196
119,4,6,23,0,21.9,96.9,0,3,0,0,0,181,7686,196
120,4,6,15,0,6.5,92.7,20714,1,0,0,0,180,20714,198
120,4,6,15,30,5.8,92.4,35751,2,0,0,14997,180,20714,199
120,4,6,23,0,5.8,92.4,0,2,0,0,0,180,20714,199
121,4,6,15,0,7.3,71.4,3359,1,0,0,0,196,3359,203
121,4,6,15,30,7.3,71.4,0,1,0,0,0,196,3359,203
122,4,6,15,0,7.9,93.5,4159,1,11,0,0,193,4159,201
122,4,6,15,30,7.9,93.5,0,1,11,120,0,193,4159,201
123,4,6,15,0,9.7,76,14461,1,0,0,0,182,14461,199
123,4,6,15,30,9.8,75.8,13682,2,0,0,0,187,13682,200
123,4,6,23,0,9.7,75.2,4071,3,0,0,0,195,4071,202
123,4,6,23,30,9.8,75.1,3282,4,0,0,0,201,3282,204
123,5,6,1,0,9.8,75.1,0,4,0,0,0,201,3282,204
124,4,6,15,0,15.1,99.2,3479,1,0,0,0,184,3479,195
124,4,6,15,30,15.1,99.1,4252,2,0,0,0,187,4252,199
124,4,6,23,0,15.1,99.1,0,2,0,0,0,187,4252,199
125,4,6,15,0,21.1,92.8,6629,1,63,0,0,187,6629,198
125,4,6,15,30,21,92.8,6692,2,63,0,0,189,6692,200
125,4,6,23,0,21,92.8,0,2,63,0,0,189,6692,200
126,4,6,15,30,16.6,77.9,5223,1,0,0,0,180,5223,200
126,4,6,23,0,16.6,77.9,0,1,0,0,0,180,5223,200
127,4,6,23,0,2.8,72.5,5093,1,0,0,0,194,5093,204
127,4,6,23,30,2.8,72.2,3818,2,0,0,0,195,3818,202
127,5,6,1,0,2.6,72.4,5296,3,0,0,0,190,5296,203
127,5,6,1,30,2.5,72.5,5014,4,0,0,0,194,5014,204
127,5,6,2,0,2.4,72.8,2752,5,0,0,0,202,2752,205
127,5,6,2,30,2.4,72.8,0,5,0,0,0,202,2752,205
128,4,6,23,0,4,61.8,6596,1,0,0,0,196,6596,204
128,4,6,23,30,3.9,62.1,4896,2,0,0,0,191,4896,200
128,5,6,1,0,3.8,62.1,6575,3,0,0,0,194,6575,205
128,5,6,1,30,3.8,62.1,0,3,0,0,0,194,6575,205
129,4,6,23,0,4.8,64,2960,1,0,0,0,194,2960,203
129,4,6,23,30,4.8,64,3473,2,0,0,0,194,3473,203
129,5,6,1,0,4.8,64,0,2,0,0,0,194,3473,203
130,4,6,23,0,6.3,95.9,3432,1,0,0,0,187,3432,198
130,4,6,23,30,6.3,95.9,0,1,0,0,0,187,3432,198
131,4,6,23,0,7.3,96.2,15257,1,0,0,0,188,15257,199
131,4,6,23,30,7.2,96.6,15947,2,0,0,0,189,15947,200
131,5,6,1,0,7.3,97.1,9546,3,0,0,0,196,9546,204
131,5,6,1,30,7.4,97.5,3366,4,0,0,0,193,3366,204
131,5,6,2,0,7.4,97.5,0,4,0,0,0,193,3366,204
132,4,6,23,0,8.7,96.4,20101,1,0,0,0,180,20101,198
132,4,6,23,30,8.8,96.5,19473,2,0,0,0,183,19473,200
132,5,6,1,0,9,96.2,9464,3,0,0,0,194,9464,204
132,5,6,1,30,9,96.2,0,3,0,0,0,194,9464,204
133,4,6,23,0,13,87.9,17657,1,0,0,0,180,17657,193
133,4,6,23,30,13,87.8,20114,2,0,0,0,180,20114,191
133,5,6,1,0,13,87.5,34367,3,0,0,0,180,34367,191
133,5,6,1,30,12.9,87.5,36722,4,0,0,0,180,36722,192
133,5,6,2,0,13.2,87,54814,5,0,0,6381,180,54814,191
133,5,6,2,30,13.2,86.7,62740,6,0,0,0,180,62740,192
133,5,6,3,0,12.8,87.2,37668,7,0,0,0,181,37668,197
133,5,6,3,30,13.5,86.1,73469,8,0,0,30294,180,73469,197
133,5,6,6,30,14.3,85.5,136159,9,0,0,15156,180,136159,193
133,5,6,9,30,14.3,85.2,197496,10,0,0,19093,180,136159,196
133,5,6,10,0,14.5,85,178501,11,0,0,0,180,178501,196
133,5,6,10,30,14.6,85,167729,12,0,0,0,180,167729,195
133,5,6,12,30,14.5,84.9,124114,13,0,0,0,180,124114,196
133,5,6,13,0,15.8,85.6,58469,14,0,0,0,180,58469,200
133,5,6,13,30,15.8,85.6,30348,15,0,0,0,181,30348,201
133,5,6,14,0,15.9,85.6,18432,16,0,0,0,184,18432,202
133,5,6,14,30,16.3,84.9,4167,17,0,0,0,188,4167,200
133,5,6,16,0,16.3,84.9,0,17,0,0,0,188,4167,200
134,4,6,23,0,14.4,85.2,4929,1,0,0,0,181,4929,199
134,4,6,23,30,14.6,85.2,7436,2,0,0,0,180,7436,193
134,5,6,1,0,14.8,84.6,17854,3,0,0,0,185,17854,194
134,5,6,1,30,14.8,84.3,17083,4,0,0,0,185,17083,198
134,5,6,2,0,14.8,84.1,15159,5,0,0,0,185,15159,199
134,5,6,2,30,15.3,83.9,5612,6,0,0,0,193,5612,203
134,5,6,3,0,15.3,83.9,0,6,0,0,0,193,5612,203
135,4,6,23,0,17.2,62.7,6631,1,0,0,0,194,6631,202
135,4,6,23,30,17.3,62.7,4864,2,0,0,0,198,4864,203
135,5,6,1,0,17.3,62.7,0,2,0,0,0,198,4864,203
136,4,6,23,0,17.3,66.9,4073,1,0,0,0,193,4073,200
136,4,6,23,30,17.3,66.7,5522,2,0,0,0,189,5522,201
136,5,6,1,0,17.5,66.3,4609,3,0,0,0,197,4609,204
136,5,6,1,30,17.5,66.3,0,3,0,0,0,197,4609,204
137,4,6,23,0,18.2,76.5,5097,1,0,0,0,192,5097,202
137,4,6,23,30,18.2,76.5,0,1,0,138,0,192,5097,202
138,4,6,23,0,18.6,75.5,9565,1,0,0,0,190,9565,201
138,4,6,23,30,18.4,75.7,9816,2,0,0,5097,197,9565,204
138,5,6,1,0,18.4,75.7,0,2,0,0,0,197,9565,204
139,4,6,23,0,21.5,87.7,6105,1,0,0,0,184,6105,198
139,4,6,23,30,21.7,87.7,6654,2,0,0,0,189,6654,199
139,5,6,1,0,21.7,87.7,0,2,0,0,0,189,6654,199
140,4,6,23,0,22.2,91.1,6268,1,0,0,0,193,6268,204
140,4,6,23,30,22.2,91.1,0,1,0,0,0,193,6268,204
141,4,6,23,30,4.6,65.9,3805,1,0,0,0,194,3805,202
141,5,6,1,0,4.6,65.9,0,1,0,0,0,194,3805,202
142,5,6,1,0,3.4,84,4472,1,0,0,0,201,4472,206
142,5,6,1,30,3.4,84,0,1,0,0,0,201,4472,206
143,5,6,1,0,3.3,65.7,2790,1,0,0,0,198,2790,203
143,5,6,1,30,3.3,65.7,0,1,0,0,0,198,2790,203
144,5,6,1,0,11.1,83.2,9015,1,0,0,0,191,9015,200
144,5,6,1,30,11.1,83.2,7907,2,0,0,0,193,7907,202
144,5,6,2,0,11.1,83.3,8087,3,0,0,0,193,8087,203
144,5,6,2,30,10.9,83.3,5980,4,0,0,0,200,5980,205
144,5,6,3,0,10.9,83.3,0,4,0,0,0,200,5980,205
145,5,6,1,0,11.3,97.7,3777,1,0,0,0,196,3777,205
145,5,6,1,30,11.3,97.7,0,1,0,0,0,196,3777,205
146,5,6,1,0,16.4,66.9,5869,1,0,0,0,186,5869,197
146,5,6,1,30,16.3,66.8,8276,2,0,0,0,192,8276,199
146,5,6,2,0,16.3,66.7,11134,3,0,0,0,191,11134,200
146,5,6,2,30,15.8,66.7,14917,4,0,0,4564,188,11134,201
146,5,6,3,0,15.8,66.7,14783,5,0,0,0,192,14783,202
146,5,6,3,30,15.8,66.5,12578,6,0,0,0,191,12578,202
146,5,6,6,30,15.8,66.5,0,6,0,0,0,191,12578,202
147,5,6,1,0,19,76.1,7929,1,0,0,0,187,7929,200
147,5,6,1,30,18.8,75.8,6853,2,0,0,0,190,6853,199
147,5,6,2,0,18.8,75.7,8245,3,0,0,0,196,8245,202
147,5,6,2,30,18.6,75.4,5115,4,0,0,0,201,5115,205
147,5,6,3,0,18.6,75.4,0,4,0,0,0,201,5115,205
148,5,6,1,30,10,83.5,3415,1,0,0,0,187,3415,196
148,5,6,2,0,10.1,83.5,4393,2,0,0,0,193,4393,200
148,5,6,2,30,10.1,83.6,4091,3,0,0,0,191,4091,204
148,5,6,3,0,10.3,84.2,4347,4,0,0,0,189,4347,200
148,5,6,3,30,10.2,84.2,5623,5,0,0,0,194,5623,201
148,5,6,6,30,9.9,83.7,11818,6,0,0,0,191,11818,203
148,5,6,9,30,9.9,83.7,0,6,0,0,0,191,11818,203
149,5,6,1,30,10.3,97.1,4832,1,0,0,0,186,4832,200
149,5,6,2,0,10.5,97.2,13986,2,0,0,0,180,13986,200
149,5,6,2,30,10.5,97.1,18717,3,0,0,0,184,18717,200
149,5,6,3,0,10.6,97.2,20997,4,0,0,0,183,20997,200
149,5,6,3,30,10.6,97.2,20380,5,0,0,0,191,20380,201
149,5,6,6,30,10,95.8,38893,6,0,0,0,180,38893,200
149,5,6,9,30,9.5,96.7,28662,7,0,0,0,180,28662,198
149,5,6,10,0,9.4,96.7,26935,8,0,0,0,180,26935,200
149,5,6,10,30,9.3,96.9,22986,9,0,0,0,183,22986,202
149,5,6,12,30,9.3,96.9,0,9,0,0,0,183,22986,202
150,5,6,1,30,14.2,86,6381,1,0,0,0,182,6381,193
150,5,6,2,0,14.2,86,0,1,0,133,0,182,6381,193
151,5,6,1,30,14.8,67.2,3277,1,0,0,0,194,3277,201
151,5,6,2,0,14.9,67.2,4564,2,0,0,0,190,4564,201
151,5,6,2,30,14.9,67.2,0,2,0,146,0,190,4564,201
152,5,6,1,30,15.2,88.5,4963,1,0,0,0,189,4963,202
152,5,6,2,0,15.3,88.5,5999,2,0,0,0,181,5999,198
152,5,6,2,30,15.2,88.3,8380,3,0,0,0,183,8380,194
152,5,6,3,0,15.3,88.3,11742,4,0,0,0,182,11742,193
152,5,6,3,30,15.3,88.2,15156,5,0,0,0,183,15156,196
152,5,6,6,30,15.3,88.2,0,5,0,133,0,183,15156,196
153,5,6,1,30,17.3,83.8,5390,1,0,0,0,182,5390,196
153,5,6,2,0,17.3,83.7,6244,2,0,0,0,183,6244,196
153,5,6,2,30,17.3,83.6,5191,3,0,0,0,188,5191,197
153,5,6,3,0,17.1,83.9,7741,4,0,0,0,191,7741,198
153,5,6,3,30,16.8,84.4,5168,5,0,0,0,184,5168,198
153,5,6,6,30,16.8,84.4,0,5,0,0,0,184,5168,198
154,5,6,2,0,8.1,89.7,33605,1,11,0,0,182,33605,200
154,5,6,2,30,8.1,89.7,28875,2,11,0,0,188,28875,201
154,5,6,3,0,8,89.8,27436,3,11,0,0,190,27436,203
154,5,6,3,30,7.8,89.4,14001,4,11,0,0,186,14001,203
154,5,6,6,30,7.8,89.4,0,4,11,0,0,186,14001,203
155,5,6,2,30,3.2,65.9,2894,1,0,0,0,196,2894,203
155,5,6,3,0,3.1,66,3390,2,0,0,0,200,3390,204
155,5,6,3,30,3.1,66,0,2,0,0,0,200,3390,204
156,5,6,2,30,14.4,84.2,4286,1,134,0,0,189,4286,203
156,5,6,3,0,14.4,84.2,0,1,134,0,0,189,4286,203
157,5,6,3,0,3,84.2,2778,1,0,0,0,197,2778,203
157,5,6,3,30,3.1,84.2,4002,2,0,0,0,197,4002,204
157,5,6,6,30,3.1,84.2,0,2,0,0,0,197,4002,204
158,5,6,3,0,14.1,85.7,30294,1,133,0,0,180,30294,191
158,5,6,3,30,14.1,85.7,0,1,133,133,0,180,30294,191
159,5,6,3,30,17.3,83.2,3613,1,153,0,0,196,3613,201
159,5,6,6,30,16.6,83.3,17438,2,153,0,0,185,17438,198
159,5,6,9,30,16.6,83.3,0,2,153,0,0,185,17438,198
160,5,6,6,30,5.9,87.3,4748,1,0,0,0,197,4748,203
160,5,6,9,30,5.9,87.3,0,1,0,0,0,197,4748,203
161,5,6,6,30,6.5,67.3,8283,1,0,0,0,192,8283,201
161,5,6,9,30,6,66.3,20690,2,0,0,0,192,20690,201
161,5,6,10,0,5.9,66.2,23277,3,0,0,0,191,23277,202
161,5,6,10,30,5.9,66.2,22703,4,0,0,0,194,22703,203
161,5,6,12,30,5.9,66.2,0,4,0,0,0,194,22703,203
162,5,6,6,30,12,87.2,19093,1,133,0,0,181,19093,197
162,5,6,9,30,12,87.2,0,1,133,133,0,181,19093,197
163,5,6,6,30,15.9,65.6,3894,1,0,0,0,201,3894,206
163,5,6,9,30,15.9,65.6,0,1,0,0,0,201,3894,206
164,5,6,6,30,17.1,65.2,6889,1,0,0,0,195,6889,202
164,5,6,9,30,17.1,65.2,0,1,0,0,0,195,6889,202
165,5,6,6,30,22.9,88.2,4928,1,0,0,0,188,4928,199
165,5,6,9,30,22.9,88.2,0,1,0,0,0,188,4928,199
166,5,6,9,30,8.2,91.2,5663,1,0,0,0,191,5663,200
166,5,6,10,0,8.1,91.1,6674,2,0,0,0,191,6674,202
166,5,6,10,30,8.2,91.2,6976,3,0,0,0,185,6976,202
166,5,6,12,30,8,90.8,3273,4,0,0,0,183,3273,199
166,5,6,13,0,7.6,90,7873,5,0,0,0,188,7873,201
166,5,6,13,30,7.5,89.7,10408,6,0,0,0,180,10408,199
166,5,6,14,0,7.7,89.7,11261,7,0,0,0,180,11261,197
166,5,6,14,30,7.7,89.4,11314,8,0,0,0,180,11314,199
166,5,6,16,0,8.3,90.2,6570,9,0,0,0,181,6570,198
166,5,6,16,30,8.5,90.4,6105,10,0,0,0,185,6105,200
166,5,6,17,30,8.3,89.5,6272,11,0,0,0,193,6272,203
166,5,6,18,30,8.3,89.5,0,11,0,0,0,193,6272,203
167,5,6,9,30,8.6,67.4,7488,1,0,0,0,195,7488,201
167,5,6,10,0,8.6,67.2,9770,2,0,0,0,192,9770,202
167,5,6,10,30,8.7,67.6,15063,3,0,0,0,188,15063,202
167,5,6,12,30,8.8,67.8,7446,4,0,0,0,200,7446,205
167,5,6,13,0,8.8,67.8,0,4,0,0,0,200,7446,205
168,5,6,9,30,9.5,92.1,3457,1,0,0,0,197,3457,203
168,5,6,10,0,9.5,92.1,0,1,0,0,0,197,3457,203
169,5,6,9,30,14,92.8,5287,1,0,0,0,180,5287,199
169,5,6,10,0,13.9,92.7,6815,2,0,0,0,181,6815,199
169,5,6,10,30,13.9,92.5,5601,3,0,0,0,186,5601,201
169,5,6,12,30,13.9,92.5,0,3,0,0,0,186,5601,201
170,5,6,9,30,15.4,98.3,4717,1,0,0,0,180,4717,196
170,5,6,10,0,15.8,98.3,10764,2,0,0,3641,180,10764,197
170,5,6,10,30,15.8,98.3,9926,3,0,0,0,180,9926,197
170,5,6,12,30,15.8,98.3,0,3,0,0,0,180,9926,197
171,5,6,9,30,16.3,73,17664,1,0,0,0,181,17664,191
171,5,6,10,0,16.3,72.9,24442,2,0,0,0,181,24442,191
171,5,6,10,30,16.4,72.6,31693,3,0,0,0,180,31693,193
171,5,6,12,30,16.4,71.8,18197,4,0,0,0,181,18197,202
171,5,6,13,0,16.3,72,11783,5,0,0,0,183,11783,201
171,5,6,13,30,16.1,72,9295,6,0,0,0,183,9295,200
171,5,6,14,0,15.8,72.1,6031,7,0,0,0,190,6031,199
171,5,6,14,30,15.8,71.8,5578,8,0,0,0,199,5578,204
171,5,6,16,0,15.8,71.8,0,8,0,0,0,199,5578,204
172,5,6,9,30,16.1,98.6,3641,1,0,0,0,180,3641,195
172,5,6,10,0,16.1,98.6,0,1,0,170,0,180,3641,195
173,5,6,9,30,16.5,80.5,5546,1,0,0,0,180,5546,198
173,5,6,10,0,16.3,80.4,3388,2,0,0,0,183,3388,199
173,5,6,10,30,16.3,80.4,0,2,0,0,0,183,3388,199
174,5,6,9,30,17.6,79.9,10214,1,0,0,0,180,10214,188
174,5,6,10,0,17.8,80.1,20119,2,0,0,0,180,20119,190
174,5,6,10,30,17.7,80.2,35861,3,0,0,4434,180,35861,192
174,5,6,12,30,17.9,80.2,37709,4,0,0,0,180,37709,195
174,5,6,13,0,17.9,80.3,35992,5,0,0,0,180,35992,193
